stid,dsid,lat,long,name,area,source,edited,notes
9987,20311,45.8668,-95.80385,Elk Lake,81.69999999999999,Geographic matching,2,NA
9989,14923,45.840554999999995,-113.439865,Pintler Lake,4.2,Neotoma,2,NA
9991,14928,30.192210000000003,-93.27942,Prien Lake,689.401642,Geographic matching,2,NA
9993,14933,46.2287,-85.380295,Nelson Lake,12.1,Geographic matching,2,NA
9994,14935,47.883685,-123.35093,Moose Lake,3.7,Neotoma,2,NA
9995,14938,47.712915,-123.53259,Martins Lake,0.8,Neotoma,2,NA
9997,14944,36.63069,-112.23854,Fracas Lake,0.2,Geographic matching,2,NA
10000,14951,36.371125,-112.147175,Bear Lake,0.2,Geographic matching,2,NA
10002,14955,30.05034,-92.7095,Lake Arthur,2436.562376,Geographic matching,2,NA
10002,14953,30.05034,-92.7095,Lake Arthur,2436.562376,Geographic matching,2,NA
10003,14957,41.623285,-85.212085,Appleman Lake,33.440001,Geographic matching,2,NA
10019,14995,70.475005,-157.34207,Meade River bluff,NA,NA,NA,NA
10020,14997,41.970780000000005,-70.010335,Round Pond,2.3,Geographic matching,2,NA
10021,14999,41.739125,-69.992095,Deep Pond,1.6,Geographic matching,2,NA
10023,15003,41.797995,-69.960575,Icehouse Pond,1.9,Geographic matching,2,NA
10025,15007,41.6982,-70.13606,Eagle Pond,2.8000000000000003,Geographic matching,2,NA
10026,15009,41.82961,-69.9847,Jemima Pond,2.1999999999999997,Geographic matching,2,NA
10028,15020,41.689985,-70.36407,Sandy Hill Pond,2.4,Geographic matching,2,NA
10029,15022,41.594120000000004,-70.532835,Fresh Pond,5.4,Geographic matching,2,NA
10034,15032,47.129415,-88.3169877777778,Mud Lake,70.19999999999999,Geographic matching,2,NA
10036,15035,47.911995000000005,-89.0908,Lily Lake,6.7185049999999995,Geographic matching,2,NA
10053,15074,41.190975,-122.5105394444445,Mumbo Lake,2.1,Geographic matching,2,NA
10061,15106,37.902105,-107.61537,Lake Emma,3.5000000000000004,Geographic matching,2,NA
10076,15146,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA
10076,15142,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA
10076,15148,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA
10080,15153,46.433115,-98.28941,Wendel site,976,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site and area with publication (Yansa, Dean, Murphy 2007)"
10082,15155,46.030339999999995,-89.67671,Trout Lake,1565.1,Geographic matching,2,NA
10083,15157,67.15791999999999,-151.85999500000003,Code Lake,2,Neotoma,2,NA
10091,15269,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10091,15219,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10091,15168,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10091,15167,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10091,15169,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10094,15175,67.12406,-150.745125,Last Chance Lake,7,Neotoma,2,NA
10100,15185,67.07084,-154.24498499999999,Ruppert Lake,3,Neotoma,2,NA
10101,15187,67.12648,-151.38361500000002,Wild Tussock Lake,15,Neotoma,2,NA
10102,15189,67.111235,-152.491385,Xindi Lake,7,Neotoma,2,NA
10103,15191,35.173545000000004,-79.089805,Fort Bragg (core PAW2),NA,NA,NA,NA
10106,15199,42.49185,-77.64099999999999,South Dansville Buried Peat,NA,NA,NA,NA
10107,15201,39.2949,-105.53829999999999,Lost Park,NA,NA,NA,NA
10109,15205,38.0302777777778,-76.2144444444444,Chesapeake Bay (MD99-2207),NA,NA,NA,NA
10110,15207,38.5372222222222,-76.4863888888889,Chesapeake Bay (MD99-2208),NA,NA,NA,NA
10111,15209,38.8861111111111,-76.3944444444444,Chesapeake Bay (MD99-2209),50000,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Large Marine/brakish basin
10112,15211,38.0266666666667,-76.2197222222222,Chesapeake Bay (PTMC3-2),NA,NA,NA,NA
10115,15216,69.7109833333333,-155.211533333333,Titaluk River Exposure 1,NA,NA,NA,NA
10116,15218,69.7109833333333,-155.211533333333,Titaluk River Exposure 2,NA,NA,NA,NA
10117,15221,32.043605,-95.505225,Caddo Creek (Core 1),124.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
10118,15223,32.045915,-95.50621,Caddo Creek (Core 3),NA,NA,NA,NA
10121,15228,46.803380000000004,-95.88068,St. Clair Lake,57.49999999999999,Geographic matching,2,NA
10128,15242,41.6355,-87.0945,Cowles Bog,6.3703259999999995,Geographic matching,2,NA
10129,15244,41.614990000000006,-86.84671,Pinhook Bog,38.996263,Geographic matching,2,NA
10132,15252,47.228229999999996,-95.27284,Ozawindib Lake,61,Neotoma,2,NA
10133,15253,41.61413,-87.277195,Miller Woods Pond 13,0.18,Neotoma,2,NA
10134,15254,45.590765000000005,-93.06903,Little Horseshoe Lake,19.2,Geographic matching,2,NA
10135,15256,46.165285,-95.32412,Cora Lake,30.7,Geographic matching,2,NA
10137,15261,41.61189,-87.27349,Miller Woods Pond 21,1.290038,Geographic matching,2,NA
10138,15263,41.60682,-87.282385,Miller Woods Pond 32,1.9728809999999999,Geographic matching,2,NA
10139,15265,41.604275,-87.293135,Miller Woods Pond 44,0.8767840000000001,Geographic matching,2,NA
10140,15266,44.873850000000004,-93.63463999999999,Tamarack Lake,12,Geographic matching,2,NA
10141,15268,41.603004999999996,-87.285365,Miller Woods Pond 51,0.468825,Geographic matching,2,NA
10142,15270,47.33732,-95.16525,LaSalle Lake,89,Neotoma,2,NA
10144,15273,43.90284,-93.417225,Saint Olaf Lake,36,Geographic matching,2,NA
10146,15277,46.95391,-94.66923,Williams Lake,37.1,Geographic matching,2,NA
10146,15279,46.95391,-94.66923,Williams Lake,37.1,Geographic matching,2,NA
10146,15281,46.95391,-94.66923,Williams Lake,37.1,Geographic matching,2,NA
10146,15278,46.95391,-94.66923,Williams Lake,37.1,Geographic matching,2,NA
10155,15292,43.09816,-78.002715,Byron-Bergen Swamp (Site 2),800,Neotoma,2,NA
10156,15294,44.988845,-93.55640500000001,Long Lake,112.3,Geographic matching,2,NA
10157,15296,43.09791,-78.014515,Byron-Bergen Swamp (Site 1),800,Neotoma,2,NA
10158,15298,40.000910000000005,-105.55687499999999,Devlins Park,41,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Madole 1980), changed area"
10160,15302,43.800155000000004,-89.59428,Emrick Lake,13.100000000000001,Geographic matching,2,NA
10162,15307,46.355000000000004,-85.78049999999999,Danaher Bog,NA,NA,NA,NA
10163,15309,46.34668,-84.857625,East Soldier Lake,3.6999999999999997,Geographic matching,2,NA
10164,15311,46.12683,-84.77968,Guard Lake,7.9,Geographic matching,2,NA
10165,15312,46.251000000000005,-84.95949999999999,Lone Pine Bog,NA,NA,NA,NA
10166,15313,42.290485000000004,-85.63594,Route 458 Bog,10,Neotoma,2,NA
10167,15314,46.6305,-85.1245,Tahquamenon Bog,NA,NA,NA,NA
10168,15316,46.205,-85.0215,Trout Lake Bog,NA,NA,NA,NA
10169,15318,45.003730000000004,-93.574555,Wolsfeld Woods Marsh,NA,NA,NA,NA
10172,15325,42.5375,-72.18289999999999,Black Gum Swamp,6.9,Geographic matching,2,NA
10172,15327,42.5375,-72.18289999999999,Black Gum Swamp,6.9,Geographic matching,2,NA
10177,15334,42.2415,-73.42,Alford Swamp,NA,NA,NA,NA
10178,15335,40.7315,-77.7575,Bear Meadows Bog,NA,NA,NA,NA
10179,15336,39.5355,-79.5295,Cranesville Pine Swamp,NA,NA,NA,NA
10180,15337,41.619,-74.9125,Kernochan Bog,NA,NA,NA,NA
10181,15338,39.7785,-79.2125,Mount Davis Marsh,112.261316,Geographic matching,2,NA
10182,15339,42.328,-73.49549999999999,State Line Swamp,NA,NA,NA,NA
10184,15344,45.886765,-122.51919000000001,Fargher Pond,13.6,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed Site with Google Earth, Changed area"
10186,15350,42.028785,-74.60420500000001,Balsam Lake,24,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
10187,15351,42.3485,-73.9735,Gayhead Vly,NA,NA,NA,NA
10188,15352,42.2405,-73.975,Heart's Content Bog,NA,NA,NA,NA
10189,15353,41.93542,-74.75772,Maple Lake,NA,NA,NA,NA
10190,15354,42.19727,-74.045885,South Lake,NA,NA,NA,NA
10191,15356,35.832,-105.722,Stewart Bog,73,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Jimenez-Moreno et al, 2008)"
10193,15363,30.145,-95.5745,Aronow Bog,NA,NA,NA,NA
10195,15368,40.49996,-114.031395,Blue Lake Wetlands,2296.2,Geographic matching,2,NA
10197,15371,26.102,-80.7375,Ridge and Slough (02-05-20-13),136555.123891,Geographic matching,2,NA
10200,15377,26.1025,-80.73599999999999,Ridge and Slough (02-05-20-14),136555.123891,Geographic matching,2,NA
10201,15379,25.8285,-80.768,Ridge and Slough (02-05-21-2),136555.123891,Geographic matching,2,NA
10202,15381,25.829,-80.7675,Ridge and Slough (02-05-21-4),136555.123891,Geographic matching,2,NA
10203,15383,25.829,-80.7675,Ridge and Slough (02-05-21-5),136555.123891,Geographic matching,2,NA
10204,15385,41.015,-121.573,Flycatcher Basin,1.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with publication, changed area"
10208,15396,33.291,-117.4605,Las Flores Arroyo,NA,NA,NA,NA
10211,15403,47.68380500000001,-95.398395,Deep Lake,18,Geographic matching,2,NA
10212,15406,63.56466,-143.91772,Jan Lake,15.2,Neotoma,2,NA
10213,15408,37.423500000000004,-119.57849999999999,Nichols Meadow,2.5,Geographic matching,2,NA
10213,15410,37.423500000000004,-119.57849999999999,Nichols Meadow,2.5,Geographic matching,2,NA
10214,15413,60.622879999999995,-150.75903,Paradox Lake,58,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site, changed area"
10219,15421,47.004035,-94.688245,Shingobee Lake,67.9,Geographic matching,2,NA
10226,15460,46.089,-91.939,Adventure Lake,5.6,Neotoma,2,NA
10229,15463,45.927499999999995,-92.256,Benach Lake,6.1,Geographic matching,2,NA
10231,15468,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 5),NA,NA,NA,NA
10231,15467,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 5),NA,NA,NA,NA
10231,15466,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 5),NA,NA,NA,NA
10232,15475,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 4),NA,NA,NA,NA
10232,15470,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 4),NA,NA,NA,NA
10232,15472,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 4),NA,NA,NA,NA
10232,15473,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 4),NA,NA,NA,NA
10232,15474,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 4),NA,NA,NA,NA
10232,15476,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 4),NA,NA,NA,NA
10232,15471,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 4),NA,NA,NA,NA
10232,15469,31.735,-75.53,Ocean Drilling Program Site 1059 MIS 5 (Core 4),NA,NA,NA,NA
10233,15477,46.405,-91.525,BlueJ Lake,NA,NA,NA,NA
10234,15478,45.959334999999996,-92.10745,Brozie Lake,NA,NA,NA,NA
10235,15479,46.50045,-91.4105,Camp Two Lake,9.5,Geographic matching,2,NA
10239,15487,43.35538,-85.35679999999999,Cowden Lake,45,Geographic matching,2,NA
10240,15489,46.013000000000005,-92.125,Ferry Lake,6.4,Geographic matching,2,NA
10241,15490,44.787,-95.4665,Granite Falls Bison Kill Site,NA,NA,NA,NA
10242,15492,44.022755000000004,-85.28332499999999,Hicks Lake,64.60000000000001,Geographic matching,2,NA
10243,15494,32.967,-116.583,Hual Cu Cuish Meadow,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,Confirmed site with Google Earth
10248,15506,34.233935,-117.05141499999999,Little Green Valley Meadow,NA,NA,NA,NA
10249,15507,20.560074999999998,-156.56882000000002,Makika Crater,NA,NA,NA,NA
10251,15511,42.861000000000004,-85.2115,Morrison Lake,134.5,Geographic matching,2,NA
10252,15512,47.2291,-95.28831500000001,Myrtle Lake,4.8,Geographic matching,2,NA
10253,15513,41.881,-101.36500000000001,Nebraska Sand Hills,NA,NA,NA,NA
10254,15514,40.85622,-81.48021,Nobles Pond,3.75,Neotoma,2,NA
10255,15524,30.0045,-84.4625,Ochlockonee River Estuary,74.00732500000001,Geographic matching,2,NA
10256,15525,39.184,-84.50385,Rack Sand,NA,NA,NA,NA
10263,15879,42.73708,-118.647285,Fish Lake,6.5,Neotoma,2,NA
10277,15580,44.51785,-116.15215,Van Wyck,NA,NA,NA,NA
10279,15586,44.9253,-116.0483,McCall Fen,17.6,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed fen location: Doerner and Carrara 2001
10280,15588,43.02469,-77.57376,Devil's Bathtub,0.7,Neotoma,2,NA
10281,15589,39.3,-84.6095,Richardson Marsh,NA,NA,NA,NA
10282,15591,33.77433,-116.66602,Skunk Cabbage Meadow,NA,NA,NA,NA
10283,15592,41.8505,-87.345,Southern Lake Michigan,5784291.830007,Geographic matching,2,NA
10284,15594,33.76857,-116.66361,Taquitz Meadow,19,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with Google Earth, changed area"
10285,15595,47.221000000000004,-101.34899999999999,Tipi Ring Site (32OL270),NA,NA,NA,NA
10287,15598,42.251999999999995,-78.878,Allenberg Bog,158,Neotoma,2,NA
10288,15600,60.752055,-150.516965,Arrow Lake,10.5,Neotoma,2,NA
10298,15627,60.716494999999995,-150.53300000000002,Portage Lake,11.6,Neotoma,2,NA
10299,15628,41.98435,-111.33339,Bear Lake,28331.45035,Geographic matching,2,NA
10304,15637,25.704500000000003,-80.873,Big Cypress (core 03-9-16-3),239553.71323300002,Geographic matching,2,NA
10305,15639,25.695,-80.87,Big Cypress (core 03-9-16-6),239553.71323300002,Geographic matching,2,NA
10306,15641,32.554915,-95.16323,Big Sandy Creek,NA,NA,NA,NA
10309,15646,41.346515,-122.55987,Bluff Lake,1.3,Geographic matching,2,NA
10311,15650,43.12034,-109.987135,Dew Lake,NA,NA,NA,NA
10316,15660,46.520515,-86.35387,Buck Lake,614.1,Geographic matching,2,NA
10325,15680,39.05359,-120.386415,Bunker Lake,3.2,Geographic matching,2,NA
10326,15684,31.50844,-92.13152,Catahoula Lake (core CLR3),6688.284422,Geographic matching,2,NA
10326,15685,31.50844,-92.13152,Catahoula Lake (core CLR3),6688.284422,Geographic matching,2,NA
10326,15696,31.50844,-92.13152,Catahoula Lake (core CLR3),6688.284422,Geographic matching,2,NA
10332,21393,42.558499999999995,-118.9265,Catlow Rim,NA,NA,NA,NA
10332,21396,42.558499999999995,-118.9265,Catlow Rim,NA,NA,NA,NA
10337,15707,39.4105,-118.604,Hidden Cave,NA,NA,NA,NA
10341,15715,42.558,-120.775,Dead Horse Lake,15,Neotoma,2,NA
10345,15724,64.42099999999999,-149.897625,Dune Lake,12,Neotoma,2,NA
10346,15726,67.08225,-158.14735,Onion Portage,NA,NA,NA,NA
10346,15725,67.08225,-158.14735,Onion Portage,NA,NA,NA,NA
10346,15727,67.08225,-158.14735,Onion Portage,NA,NA,NA,NA
10348,15732,44.351135,-75.87042,Goose Bay Marsh,177,Neotoma,2,NA
10349,15734,39.700855000000004,-120.66468499999999,Grassy Lake,4.3999999999999995,Geographic matching,2,NA
10352,15740,46.3073,-91.19829,Hemlock Lake,2.3,Geographic matching,2,NA
10357,15750,30.260064999999997,-87.66485,Lake Shelby,231,Geographic matching,2,NA
10359,15757,25.768,-171.7328,Laysan Island Lake,88,Neotoma,2,NA
10360,15758,40.015,-118.47,Leonard Rockshelter,NA,NA,NA,NA
10360,15759,40.015,-118.47,Leonard Rockshelter,NA,NA,NA,NA
10361,15762,41.976925,-120.210015,Lily Lake,2.3,Geographic matching,2,NA
10362,15764,42.417875,-72.34693,Lily Pond,2.3,Geographic matching,2,NA
10363,15766,36.98229,-118.99407,Lilypad Lake,2.9,Neotoma,2,NA
10364,15768,45.824085,-123.5793,Lost Lake,6,Neotoma,2,NA
10368,15776,39.4604,-120.64864,McMurray Lake,4.7,Geographic matching,2,NA
10369,15778,38.007949999999994,-119.0255,Mono Lake,15000,Neotoma,2,NA
10385,15811,63.052,-147.39172,Nutella Lake,2,Neotoma,2,NA
10386,15814,63.05455,-147.42066,Swampbuggy Lake,14,Neotoma,2,NA
10389,15820,42.5625,-72.18,Prospect Hill II,NA,NA,NA,NA
10390,15821,42.5625,-72.18,Prospect Hill VII,NA,NA,NA,NA
10392,15825,30.391,-88.5855,Pascagoula Marsh,4650,Neotoma,2,NA
10393,15827,60.453649999999996,-150.2538,Rock Lake,3,Neotoma,2,NA
10395,15831,32.572,-83.0795,Sandy Run Creek,NA,NA,NA,NA
10399,15855,47.078,-113.83500000000001,Sheep Mountain Bog,NA,NA,NA,NA
10400,15857,42.507999999999996,-72.17750000000001,Slab City,NA,NA,NA,NA
10400,15856,42.507999999999996,-72.17750000000001,Slab City,NA,NA,NA,NA
10405,15864,28.04246,-97.171305,Swan Lake,NA,NA,NA,NA
10410,15876,36.052,-119.78,Tulare Lake,220000,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Point in right place, lake dried.  Area is reported maximum."
10411,15878,44.021950000000004,-121.5425,Tumalo Lake,7,Neotoma,2,NA
10412,15882,46.11935,-92.03985,Warner Lake,9.3,Geographic matching,2,NA
10413,15886,42.234015,-88.357005,Crystal Lake,93.10000000000001,Geographic matching,2,NA
10414,15888,30.41041,-87.83389,Weeks Bay,1500,Neotoma,2,NA
10414,15889,30.41041,-87.83389,Weeks Bay,1500,Neotoma,2,NA
10415,15892,40.999669999999995,-74.91347,White Lake,26,Neotoma,2,NA
10416,15893,46.7273,-118.15832,Wildcat Lake,NA,NA,NA,NA
10417,15894,42.629125,-118.588595,Wildhorse Lake,NA,NA,NA,NA
10422,15904,43.04099,-78.39924500000001,Divers Lake,3,Neotoma,2,NA
10424,15909,42.94975,-73.85325,Ballston Lake,65,Neotoma,2,NA
10427,15914,46.224985000000004,-89.17057,Allen Lake,13.3,Neotoma,2,NA
10428,15916,46.24378,-89.2758,Kerr Lake,3.2,Geographic matching,2,NA
10429,20695,46.24525,-89.29409,Crooked Lake,251.9,Geographic matching,2,NA
10429,20697,46.24525,-89.29409,Crooked Lake,251.9,Geographic matching,2,NA
10429,15919,46.24525,-89.29409,Crooked Lake,251.9,Geographic matching,2,NA
10430,15922,46.234350000000006,-89.28155000000001,Jay Lake,2.5,Geographic matching,2,NA
10431,15925,46.140435,-89.2553,Lake O' Pines,4,Geographic matching,2,NA
10433,15931,42.56705,-72.51079999999999,Green Pond,6,Geographic matching,2,NA
10433,40861,42.56705,-72.51079999999999,Green Pond,6,Geographic matching,2,NA
10434,15933,42.68839,-72.337185,Lily Warwick,0.8,Geographic matching,2,NA
10435,15935,42.524435,-71.60848,Little Mirror Lake,2.6,Geographic matching,2,NA
10436,15939,25.3527777777778,-81.1144444444444,SRM-1,37.7,Geographic matching,2,NA
10437,15942,42.654849999999996,-72.53318999999999,Otter Pond,1.9,Geographic matching,2,NA
10438,15944,42.600775,-72.22854,Silver Lake,4.2,Geographic matching,2,NA
10446,15962,47.69035,-96.2311,Bakken Lake,8.3,Geographic matching,2,NA
10447,15963,47.669650000000004,-96.18299999999999,Chicog Lake,5.1,Geographic matching,2,NA
10448,15965,47.683165,-96.20294,Qually Pond,9,Geographic matching,2,NA
10449,15967,34.778864999999996,-111.517775,Stoneman Lake,53.7,Geographic matching,2,NA
10450,15970,62.559145,-153.64882,Farewell Lake,400,Neotoma,2,NA
10453,15976,59.79623,-158.53995,Grandfather Lake,35,Neotoma,2,NA
10455,15980,59.56781,-159.357975,Ongivinuk Lake,150,Neotoma,2,NA
10457,15999,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10457,16002,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10457,15986,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10457,15998,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10457,16003,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10457,15989,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10457,15992,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10457,15995,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10457,15985,47.19285,-95.2339,Itasca Bison Kill Site,NA,NA,NA,NA
10461,16009,34.66359,-85.40132,Pigeon Marsh,NA,NA,NA,NA
10463,16012,40.356300000000005,-82.46925,Torren's Bog,NA,NA,NA,NA
10464,16014,39.019645,-122.76535,Clear Lake,16018.429252999998,Geographic matching,2,NA
10465,16016,40.572,-120.26505,Secret Valley Marsh,125.9,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with Google Earth, changed area"
10469,16046,38.590035,-123.30498,Lower Lake,0.2,Geographic matching,2,NA
10473,16054,40.411500000000004,-121.38993500000001,Little Willow Lake,7.000000000000001,Geographic matching,2,NA
10476,16061,41.20728,-122.4971,Cedar Lake,3.1,Geographic matching,2,NA
10477,16063,36.82535,-121.76415,Elkhorn Slough,NA,NA,NA,NA
10478,16065,40.661699999999996,-123.6691,CA-HUM-558 (Pilot Ridge),NA,NA,NA,NA
10480,16069,38.850205,-123.015195,Preston Lake,1.5,Geographic matching,2,NA
10481,16071,38.9375,-120.05969999999999,Taylor Marsh,NA,NA,NA,NA
10482,16073,39.489633333333344,-123.03548,Tule Lake,0.8999999999999999,Geographic matching,2,NA
10483,16075,41.64960000000001,-122.16714999999999,Grass Lake,342.5,Geographic matching,2,NA
10500,16111,43.06619,-111.43795,Grays Lake,8812.981682,Geographic matching,2,NA
10500,16113,43.06619,-111.43795,Grays Lake,8812.981682,Geographic matching,2,NA
10501,16115,32.931121111111096,-117.25287,Los Penasquitos Lagoon,131.07466000000002,Geographic matching,2,NA
10506,16129,42.78895,-88.8432,Lima Bog,210,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Site description: bog, estimated area 1.5x1.4"
10507,16131,41.7847,-115.48365,Mission Cross Bog,8,Neotoma,2,NA
10507,21844,41.7847,-115.48365,Mission Cross Bog,8,Neotoma,2,NA
10507,41036,41.7847,-115.48365,Mission Cross Bog,8,Neotoma,2,NA
10508,16133,41.13395,-115.50489999999999,Ruby Marsh,11222.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed Marsh, Changed area"
10509,16137,35.5166666666667,-116.633333333333,Awl Site midden,NA,NA,NA,NA
10509,16135,35.5166666666667,-116.633333333333,Awl Site midden,NA,NA,NA,NA
10509,16139,35.5166666666667,-116.633333333333,Awl Site midden,NA,NA,NA,NA
10509,16141,35.5166666666667,-116.633333333333,Awl Site midden,NA,NA,NA,NA
10510,16153,35.35,-116.733333333333,Nelson Basin midden,NA,NA,NA,NA
10510,16149,35.35,-116.733333333333,Nelson Basin midden,NA,NA,NA,NA
10510,16155,35.35,-116.733333333333,Nelson Basin midden,NA,NA,NA,NA
10510,16147,35.35,-116.733333333333,Nelson Basin midden,NA,NA,NA,NA
10510,16151,35.35,-116.733333333333,Nelson Basin midden,NA,NA,NA,NA
10510,16145,35.35,-116.733333333333,Nelson Basin midden,NA,NA,NA,NA
10510,16143,35.35,-116.733333333333,Nelson Basin midden,NA,NA,NA,NA
10512,16159,35.4333333333333,-116.566666666667,No Name East midden,NA,NA,NA,NA
10512,16161,35.4333333333333,-116.566666666667,No Name East midden,NA,NA,NA,NA
10512,16163,35.4333333333333,-116.566666666667,No Name East midden,NA,NA,NA,NA
10513,16167,35.4333333333333,-116.566666666667,No Name West midden,NA,NA,NA,NA
10513,16165,35.4333333333333,-116.566666666667,No Name West midden,NA,NA,NA,NA
10513,16171,35.4333333333333,-116.566666666667,No Name West midden,NA,NA,NA,NA
10513,16169,35.4333333333333,-116.566666666667,No Name West midden,NA,NA,NA,NA
10514,16173,33.67965,-116.9944,Diamond Valley,1643.402348,Geographic matching,2,NA
10515,16175,41.40935,-74.551335,Binnewater Pond,77,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
10516,16177,41.78575,-73.90115,Hyde Park,2.6,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site, changed area"
10517,16179,41.47025,-74.5244,Otisville,7.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site from pub., changed area"
10518,16181,41.33395,-74.43065,Pawelski Farm,NA,NA,NA,NA
10519,16184,38.07347222222225,-122.1930555555555,Benicia State Park,80.9,Geographic matching,2,NA
10520,16186,38.0075,-122.49333333333351,China Camp,53,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,Confirmed site and area with pub (Malamud-Roam et al. 2004)
10522,16197,37.78826,-122.470765,Mountain Lake,1.5,Geographic matching,2,NA
10531,16222,37.846819999999994,-107.23536,Black Mountain Lake,3.1,Geographic matching,2,NA
10532,16224,40.277895,-105.66917000000001,Sky Pond,4.1000000000000005,Geographic matching,2,NA
10537,16236,68.65421,-149.68123500000002,Red Green Lake,2,Neotoma,2,NA
10538,16238,68.49879999999999,-157.0301,Tukuto Lake,300,Neotoma,2,NA
10539,16241,68.63144444444444,-149.416925,Upper Capsule Lake,36,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Oswald et al, 2003), changed area"
10540,16242,38.65805,-90.0615,Cahokia Mounds (Borrow Pit 5-3),5,Neotoma,2,NA
10541,16244,38.65805,-90.0615,Cahokia Mounds (Borrow Pit 5-1),12,Neotoma,2,NA
10541,16243,38.65805,-90.0615,Cahokia Mounds (Borrow Pit 5-1),12,Neotoma,2,NA
10542,16247,38.420100000000005,-90.15041,Gilmore Lakes,20,Neotoma,2,NA
10542,16245,38.420100000000005,-90.15041,Gilmore Lakes,20,Neotoma,2,NA
10542,16248,38.420100000000005,-90.15041,Gilmore Lakes,20,Neotoma,2,NA
10542,16246,38.420100000000005,-90.15041,Gilmore Lakes,20,Neotoma,2,NA
10543,16255,38.70616,-90.01835,McDonough Lake,24.6,Geographic matching,2,NA
11560,17296,42.321290000000005,-113.64955,Lake Cleveland,9.700000000000001,Geographic matching,2,NA
11561,17300,43.558099999999996,-112.6283,Rattlesnake Cave,NA,NA,NA,NA
11563,17304,45.519575,-89.55507,Capitola Lake,1.9,Geographic matching,2,NA
11571,17320,58.77229444444445,-155.94509499999998,Idavain Lake,55,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
11572,17322,60.626009999999994,-154.303475,Snipe Lake,22,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
11573,17324,68.66619,-149.358787222222,Imnavait Creek,210,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,Confirmed site and area with publication (Eisner 1991)
