stid,dsid,lat,long,name,area,source,edited,notes,avg_int,max_int,controls
1665,1721,47,-60.566944,McDougall Pond,220,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with De Vernal, et al. 1985",NA,NA,NA
1667,1723,45.363333,-76.554167,McLaughlan Lake,155,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",1750,2000,3
1668,1724,64.133333,-110.583333,McMaster Lake,9.746378703339504,Geographic matching,2,NA,2266.6666666666665,3900,4
1677,1733,65.216667,-126.116667,Lac Mélèze,32,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (MacDonald 1987), changed area",1838.6666666666667,3270,7
1684,1740,46.25,-63.025,Mermaid Bog,159,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed with Anderson, 1980",2885.3333333333335,4705,4
1698,1754,47.496944,-70.375833,Lac Mimi,4.728422635593734,Geographic matching,2,NA,1916.6666666666667,7700,7
1709,1765,47.907778,-71.175,Lac Montagnais,NA,NA,NA,NA,8510,8510,2
1712,1769,52.266667,-58.05,18 [Moraine Lake],57,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Engstrom et al 1985), changed area",1606.6666666666667,2770,7
1713,1770,51.383333,-94.25,Mordsger Lake,305,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with McAndrews 1986",4515,6030,3
1726,1783,71.783333,-122.666667,Muskox Lake,111,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Gajewski, et al. 2000",4525,7050,3
1731,1788,63.016667,-128.8,Natla Bog,108,data/by_hand/claire_data/dataset_1.5.shp,2,"Bog, Confirmed with MacDonald 2018",1230,2470,7
1733,1791,57.65,-71.65,Nedlouc,17002.2,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area",790,1770,6
1742,1800,61.583333,-103.483333,Nicol Lake,178,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",2220,2220,2
1749,1807,46.6,-81.5,Nina Lake,264,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Kam-Biu Liu 1990",3170,3960,4
1762,1820,45.216667,-79.45,Nutt Lake,15.8,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Moved point, confirmed in publication, area is twice as large as reported",995.4,1490,11
1763,1821,53.516667,-60.166667,Northwest River Pond,0.8,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Some uncertainty, another lake lies nearby & this assumes part of NW River town is new.",4775,4775,2
1765,1823,51.359722,-116.35,Lake O'Hara,182,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",3353.3333333333335,4500,4
1770,1829,48.422222,-89.323889,Oliver Pond,3.732355596073924,Geographic matching,2,NA,2746.6666666666665,4150,4
1776,1835,51.343056,-116.3125,Opabin Lake,72,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",2843.3333333333335,4500,4
1782,1841,47.532778,-68.943889,Lac Ouellet,6.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with Google Earth, changed area",3000,4750,5
1788,1847,43.62,-79.48,Palace Pier Section,NA,NA,NA,NA,450,450,2
1790,1849,53.05,-57.75,Paradise Lake,215,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Lamb, 1980",4905,6050,3
1795,1857,43.18,-81.75,Parkhill Creek,304,data/by_hand/claire_data/dataset_1.5.shp,2,"Wetland, Confirmed site with Google Earth",2727.5,5260,5
1796,1858,44.22,-76.7,Parrott's Pond,105,data/by_hand/claire_data/dataset_1.5.shp,1,Confirmed with Google Earth,4245,4245,2
1799,1861,50.78,-104,Pasqua Lake,694.3592595490139,Geographic matching,2,NA,80,80,2
1800,1862,48.56,-88.74,Pass Lake,26.097351262838583,Geographic matching,2,NA,2500,5070,5
1802,1864,56.67,-64.68,Lac Patricia,NA,NA,NA,NA,2442.5,3080,3
1806,1868,44.1,-78.34,Paynter Marsh,33,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Yu et al, 1996), changed area",1863.3333333333333,3750,7
1816,1879,43.33,-79.82,Peatsah Section,NA,NA,NA,NA,1390,1390,2
1819,1883,49.48,-92,Peggy Lake,NA,NA,NA,NA,3615,5590,3
1823,16231,46.03,-77.34,Perch Lake,31,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Moved based on paper & google map search.,1231,2020,9
1824,1888,51.651389,-100.898889,Perch Lake,4.604249882967043,Geographic matching,2,NA,1774.6666666666667,2180,4
1826,1890,50.55,-66.266667,Lac Petel,101,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed site with Google Earth",1548.4,2412,6
1838,1902,49.49313,-121.432065,Pinecrest Lake,54,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Mathewes and Rouse 1975",5500,6850,3
1840,1904,45.469444,-75.808333,Pink Lake,23,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with Google Earth, Changed area",2657.5,5800,5
1841,1905,44.82,-79.98,Pitcher Bog,194,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, Confirmed with Google Earth",1757.5,3335,3
1842,1906,48.596389,-124.196667,Pixie Lake,5.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Paper reports 5.3ha, measured with google.",1629.375,2815,9
1873,3838,45.691944,-71.428889,Tourbière de Weedon,93,data/by_hand/claire_data/dataset_1.5.shp,2,"Bog, confirmed with Richard 1977",NA,NA,NA
1877,3565,46.891944,-71.807778,Saint-Raymond,246,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed with Richard 1973",3985,4420,3
1893,1957,47.843889,-69.352778,Lac Pluvieux,11.118672797511046,Geographic matching,2,NA,6430,6430,2
1898,1963,42.916667,-81.25,Pond Mills Pond,NA,NA,NA,NA,3605,7060,3
1899,1964,48.905556,-123.833333,Porphyry Lake,0.4,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,Confirmed site and area with publication (Brown and Hebda 2003),3147,4120,5
1900,1965,44.93,-79.78,Porqui Pond,4.578719237777693,Geographic matching,2,NA,2706,4330,6
1903,1968,46.673611,-64.075,Portage Bog,1.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,Confirmed site and area with publication(Anderson),1979.2,5080,6
1912,1978,46.145833,-71.935833,Princeville,13.3,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site, Changed area",4400,4500,3
1915,1981,47.075,-64.8,Point Escuminac,958527.7361114704,Geographic matching,2,NA,467.82608695652175,1860,24
1937,2004,64.116667,-110.566667,Queens Lake,242,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed site with Google Earth",1494,3820,6
1945,2013,58.232778,-72.066944,Rivière-aux-Feuilles 1,NA,NA,NA,NA,1745,2440,4
1946,2015,58.216944,-71.95,Rivière-aux-Feuilles 2,3.9443533450096657,Geographic matching,2,NA,813.3333333333334,1795,7
1947,2016,58.232778,-72.066944,Tourbière de la Rivière-aux-Feuilles,NA,NA,NA,NA,1240,2890,5
1953,2022,65.233333,-126.416667,Ra Lake,128,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed site with Macdonald 1984",3844,5990,4
1954,2023,45.6,-76.1,Ramsay Lake,21.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,Confirmed site with Google Earth. changed area,2166,3780,6
1957,2028,49.35,-92.7,Rattle Lake,2,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Bjorck, 1985), changed area",1628.5714285714287,6500,8
1975,2048,45.670833,-71.325,Vallée de l'Albion,224,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed location with Richard 1975",2720,4000,5
1980,2054,69.116667,-132.166667,Reindeer Lake,3278.2294946510656,Geographic matching,2,NA,2920,6930,6
1993,2068,54.305556,-84.558333,R Lake,NA,NA,NA,NA,2163.3333333333335,3620,4
2187,2262,51.6,-55.53,L'Anse aux Meadows Road Cut Bog,14,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed with Google Earth",3186,3965,3
2189,2265,48.051944,-65.266944,Lac à Robin,6.265521276398324,Geographic matching,2,NA,2600,3310,6
2190,2266,48.26,-58.8,Robinson's Pond,12.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site, changed area",5665,6210,3
2191,2267,56.766667,-64.816667,Lac des Roches Moutonnées,25,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with McAndrews and Samson 1977",1558.3333333333333,2150,4
2209,2286,45.963889,-73.330833,Lac Romer,25,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Gave it a nudge, but modern development around the lake may have changed its size.",1730,3240,5
2210,2287,44.18,-79.44,Rose Swamp,NA,NA,NA,NA,3367.3333333333335,7060,4
2215,2293,43.5,-81,Rostock Mammoth Site,NA,NA,NA,NA,1760,1760,2
2219,2297,73.133333,-95.283333,Lake RS29,129,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed in Gajewski,1993",1410,3380,8
2225,2303,72.583333,-95.066667,Lake RS36,184,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed in Gajewski 1993",1082.857142857143,2730,8
2240,2319,51.4,-66.216667,Lac au Sable,266.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",895,1770,5
2253,2332,46.654167,-72.978889,Lac à Sam,52,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area",1558.3333333333333,3000,7
2257,2337,54.4,-57.716667,Sandy Cove Pond,109,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Moved based on map & text description in paper.,1518.3333333333333,2270,4
2261,2341,42.98,-82.32,Sarnia Elk Site Section,NA,NA,NA,NA,2745,5150,3
2262,2342,46.057778,-74.466944,Lac Manitou,241,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",3390,6000,4
2263,2343,46.171944,-74.395833,Lac aux Quenouilles,173,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",3606.6666666666665,8340,4
2267,2347,46.919444,-55.6125,Lake Site South Burin Peninsula,7.322883521921975,Geographic matching,2,NA,1350,2100,3
2268,2348,54.416667,-131.906667,SC1 Pond,814752.9674847841,Geographic matching,2,NA,2393.3333333333335,3460,4
2272,2353,44.843875,-79.97824,Kettle's Lake [Second Lake],70,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Burden et al, 1986), changed area",1920.8333333333333,5200,7
2285,2367,50.140278,-67.131944,LD Lake,NA,NA,NA,NA,3455,3570,3
2290,2372,49.84135,-99.5763,Sewell Lake,145.23417626418126,Geographic matching,2,NA,10700,10700,2
2291,2373,48.293889,-72.146944,Saint-Francois de Sales,45,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Neotoma",2500,5260,5
2294,2376,53.266667,-132.408333,Shangri-La Bog,NA,NA,NA,NA,7190,7190,2
2295,2377,45.016667,-64.183333,Shaws Bog,291,data/by_hand/claire_data/dataset_1.5.shp,2,"Bog, Confirmed site with Hadden 1973",1836,4265,6
2296,2378,45.358889,-72.584722,Mont Shefford,1.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Minor nudge.,1140,2385,11
2300,2382,45.15,-81.416667,Shouldice Lake,26.797074849372137,Geographic matching,2,NA,1878,3570,6
2302,2384,44.563333,-63.642778,Silver Lake,2.8,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area",2412.5,4340,5
2309,2393,49.933333,-91.566667,Sioux Pond,NA,NA,NA,NA,2525,5470,5
2392,2476,69.283333,-133.583333,Sleet Lake,NA,NA,NA,NA,2500,4190,6
2493,2577,63.033333,-100.75,Slow River,158,data/by_hand/claire_data/dataset_1.5.shp,2,"Meadow, confirmed with Kay, 1979",3805,3805,2
2496,2580,57.45,-120.666667,Snowshoe Lake,8,data/by_hand/all_lakes_andria/andrea_areas.csv,3,"Confrimed area with publication, Not enough info to confirm site of lake",2086.6,3523,6
2506,2590,55.511389,-119.583333,Spring Lake,243,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",2807,5100,5
2515,2602,48.5,-72,Lac Saint-Jean,100300,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Not sure why this didn't work,NA,NA,NA
2515,3778,48.5,-72,Lac Saint-Jean,100300,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Not sure why this didn't work,NA,NA,NA
2516,2603,53.95,-58.916667,Saint John Island Pond,220105.74260846895,Geographic matching,2,NA,3260,5450,3
2521,2610,47.616667,-52.666667,Sugarloaf Pond,256,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",2324.25,5885,5
2522,2611,60.95,-137.957778,Sulphur Lake,144.8072336454527,Geographic matching,2,NA,2013,4940,6
2526,2615,49.319689999999994,-122.56212500000001,Surprise Lake,0.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed Site from publication and Google Earth, Changed Area",1875.5,3160,7
2532,2622,67.65,-132.016667,Sweet Little Lake,300,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Ritchie, 1983",2400,3350,5
2549,2639,46.58,-70.62,Petit Lac Terrien,26,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with Google Earth, changed area",2106.6666666666665,4700,7
2555,2646,63.066667,-110.791667,Thompson Landing,148,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed with Neotoma descriptions",1063.3333333333333,1870,4
2556,2647,50.815305,-114.59946,Toboggan Lake,0.5,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,"Nudged the lake,",2087,3865,6
2560,2651,44.85,-77.175,Tonawa Lake,7.4,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area",3007.5,5230,5
2561,2652,52.733333,-118.366667,Tonquin Creek,NA,NA,NA,NA,2415,3400,5
2562,2654,45.545833,-73.316944,Lac à la Tortue,132,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",3000,3890,5
2569,2661,69.05,-133.45,Tuktoyaktuk 5,1.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with publication, changed area",2583.6,3648,6
2576,2669,55.016667,-67.5,Tunturi Lake,NA,NA,NA,NA,2066.6666666666665,3560,4
2577,2671,49.157778,-65.762778,Lac Turcotte,25.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",2200,4730,6
2784,2879,50.787099999999995,-116.36186000000001,Twin Lakes (CA:British Columbia),164,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",3343,4089,4
2787,2882,66.05,-135.655556,Tyrrell Lake,72.17778775824276,Geographic matching,2,NA,2557,5818,5
2793,2890,47.308333,-84.258333,Upper Mallot Lake,73.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",2100,4600,6
2806,2903,44,-79.38,Van Nostrand Lake,134,data/by_hand/claire_data/dataset_1.5.shp,1,Confirmed site with Google Earth,2150,4530,6
2815,2912,60.782778,-69.832778,Baie du Diana,90,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Richard 1977",3750,6460,3
2825,2922,48.529167,-124.002222,Walker Lake,0.4,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed site and area with publication,2457.4,4147,6
2828,2925,52.783333,-117.083333,Watchtower Basin,NA,NA,NA,NA,2075,4340,5
2829,2926,44.78,-79.68,Waubashene Nippissing Transgression Site,NA,NA,NA,NA,114.28571428571429,490,8
2852,2949,45.033333,-77.433333,Weslemkoon Lake,1858.7677699212718,Geographic matching,2,NA,1800,3050,3
2852,3839,45.033333,-77.433333,Weslemkoon Lake,1858.7677699212718,Geographic matching,2,NA,2250,3270,4
2854,2951,51.516667,-57.3,Whitney's Gulch,72,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,Confirmed site and area with pub (Lamb 1980),1641,2690,7
2856,2953,48.672222,-124.844444,Whyac Lake,5.5,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with publication (Brown and Hebda 202), changed area",2723.25,4743,5
2858,2955,52.241667,-117.216667,Wilcox Pass,303,data/by_hand/claire_data/dataset_1.5.shp,2,"Bog, confirmed with Beaudoin and King, 1986",3343.3333333333335,6310,4
2865,2962,59.25,-114.15,Wild Spear Lake,114,data/by_hand/claire_data/dataset_1.5.shp,3,"Unable to locate lake, area from pub",2557.5,3780,5
2939,3037,47.861667,-59.366667,Woody Cove Section,NA,NA,NA,NA,NA,NA,NA
2943,3041,43.9,-80.4,Wylde Bog,1425,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with Google Earth, changed area",2707.5,4330,5
2944,3042,43.91,-80.4,Wylde Lake,6.717250841960784,Geographic matching,2,NA,2707.5,4390,5
2947,3046,48.503889,-79.637778,Lac Yelle,6.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area",2300,3350,5
2949,3048,56.766667,-119.483333,Yesterday Lake,57.75152564360583,Geographic matching,2,NA,3344,6402,4
2952,3051,45.55,-78.64,Found Lake,92,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",NA,NA,NA
2959,3058,45.253969999999995,-67.33173,Basswood Road Lake/Splan Pond,4,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,"Just off from site, checked against published lake area",1750,2880,8
2959,3775,45.253969999999995,-67.33173,Basswood Road Lake/Splan Pond,4,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,"Just off from site, checked against published lake area",702.5,1260,5
6519,10981,45.3855,-63.55975,Little Dyke Lake,5,Neotoma,2,NA,3010,10360,5
9753,14426,50.165490000000005,-110.363545,Chappice Lake,200.4879579449757,Geographic matching,2,NA,64,64,2
9754,14427,51,-113.323611111111,Eagle Lake,824.3676476141978,Geographic matching,2,NA,84,84,2
9755,14428,52.60273,-111.556055,Bellshill Lake,294.7116576240498,Geographic matching,2,NA,64,64,2
9756,14429,52.11802,-110.73929000000001,Gooseberry Lake,385.187271084077,Geographic matching,2,NA,64,64,2
9757,14430,51.68784,-113.55489,Keiver's Lake,109.14712060416753,Geographic matching,2,NA,84,84,2
9758,14431,51.377375,-112.233625,Little Fish Lake,883.1346914279809,Geographic matching,2,NA,64,64,2
9759,14432,50.87114,-114.161275,Lloyd Lake [Red Deer Lake],212.5195869075447,Geographic matching,2,NA,84,84,2
9760,14433,52.723194444444445,-113.0616666666665,Red Deer Lake,2178.439570082591,Geographic matching,2,NA,84,84,2
9761,14434,50.206685,-111.64238,Twelve Mile Coulee,65,data/by_hand/claire_data/dataset_1.5.shp,1,"Meadow/Marsh, confirmed with Strong 1977",64,64,2
9798,14498,50.780545000000004,-115.92976999999999,Dog Lake,15.1,Neotoma,2,NA,2263.75,3445,5
9862,14614,42.342715,-81.84467000000001,Bates Marsh,169,data/by_hand/claire_data/dataset_1.5.shp,3,Confirmed with publication,854.4,1390,6
9943,14794,51.106595,-127.534035,Two Frog Lake,5.29088568687749,Geographic matching,2,NA,2773,5340,5
9990,14925,62.91475444444445,-69.87914,Upper Soper Lake,532767.0304846846,Geographic matching,2,NA,490.75,720,5
9992,14930,62.8454677777778,-67.3415277777778,Ogac Lake,138.22694672442876,Geographic matching,2,NA,501.8,1199,6
9999,14948,66.62245999999999,-61.649249999999995,Dye Lower Water Lake (Dyer Lake),3.14,Neotoma,2,NA,2183.25,4500,5
10017,14991,49.032650000000004,-97.22993,Lake Louise,26.76777070370329,Geographic matching,2,NA,826.5,1534,3
10074,15138,49.450244999999995,-99.28914499999999,Jones Lake,50.90667180771167,Geographic matching,2,NA,370.0740740740741,1775,28
10075,15140,51.287795,-101.32475,Mallard Pond,7.887285387171204,Geographic matching,2,NA,471.3529411764706,1635,18
10108,15203,43.4665277777778,-79.9491666666667,Crawford Bog,0.6,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Minor nudge,4561.666666666667,7645,4
10114,15214,51.668615,-121.454395,Big Lake,112.99835576084547,Geographic matching,2,NA,399.65,4295,21
10123,15232,51.040645,-118.15376499999999,Eagle Lake,0.3,Neotoma,2,NA,2793.3333333333335,3450,4
10143,15272,49.46834,-109.67135999999999,Gaff Lake,2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Moved it slightly to the east.  No map or figure.,4695,6770,3
10145,15276,50.166624999999996,-127.752025,Cassiope Pond,26,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",3497,4145,4
10150,15282,63.3901388888889,-64.68069444444444,Winton Bay Lake,328376.72361071367,Geographic matching,2,NA,26.791666666666668,50,25
10151,15284,51.194379999999995,-127.38188,Tiny Lake,22.588804285044585,Geographic matching,2,NA,5907.5,6912,3
